name,model_type,model_id,revision,class_weight,C,negative_threshold,cv_macro_f1_mean,cv_macro_f1_std,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_accuracy_mean,cv_accuracy_std,oof_macro_f1,oof_balanced_accuracy,oof_accuracy,negative_precision,negative_recall,negative_f1,per_class_json,confusion_matrix_json,fit_seconds,dutch_rows,dutch_macro_f1,dutch_accuracy,dutch_negative_recall,english_rows,english_macro_f1,english_accuracy,english_negative_recall,cache_hit,cache_path,cache_sha256,encode_seconds,embedding_dimension,max_sequence_length
dutch_robbert__c0.5__negative_7__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.5,0.4,0.5135107599544708,0.014015846517895707,0.577518054265965,0.019842453347693696,0.5666972240330291,0.017479981238825357,0.5140922663426358,0.5775237786424557,0.5667014069828036,0.2570921985815603,0.6041666666666666,0.36069651741293535,"{""Average"": {""f1-score"": 0.5918895599654875, ""precision"": 0.6132300357568534, ""recall"": 0.5719844357976653, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.36069651741293535, ""precision"": 0.2570921985815603, ""recall"": 0.6041666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5896907216494846, ""precision"": 0.6271929824561403, ""recall"": 0.556420233463035, ""support"": 1799.0}}","[[1001, 590, 208], [559, 1029, 211], [36, 59, 145]]",0.9289611149579287,3450,0.5118468492791741,0.56,0.6206896551724138,388,0.38952091311857023,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,argmax,0.5035652094492413,0.014995874231728162,0.581582327452801,0.018573789521654022,0.555492516840504,0.019575482166685074,0.5041321659292911,0.5815923970106849,0.5554976550286608,0.23628048780487804,0.6458333333333334,0.34598214285714285,"{""Average"": {""f1-score"": 0.5809468147282291, ""precision"": 0.6124460874922982, ""recall"": 0.5525291828793775, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.34598214285714285, ""precision"": 0.23628048780487804, ""recall"": 0.6458333333333334, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5854675402025015, ""precision"": 0.6305323925593329, ""recall"": 0.546414674819344, ""support"": 1799.0}}","[[983, 576, 240], [544, 994, 261], [32, 53, 155]]",0.7948407421354204,3450,0.5007562037815244,0.547536231884058,0.6637931034482759,388,0.3877810975095768,0.6262886597938144,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.25,0.4505141325776484,0.01568962001814492,0.5911799752398639,0.018541830517393738,0.48775057040417213,0.01812629057195663,0.4508735373367063,0.591190321783707,0.4877540385617509,0.17015926236378875,0.8458333333333333,0.28332170272156315,"{""Average"": {""f1-score"": 0.517971758664955, ""precision"": 0.6127562642369021, ""recall"": 0.44858254585881047, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.28332170272156315, ""precision"": 0.17015926236378875, ""recall"": 0.8458333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5513271506236009, ""precision"": 0.6490963855421686, ""recall"": 0.47915508615897723, ""support"": 1799.0}}","[[862, 487, 450], [452, 807, 540], [14, 23, 203]]",0.7948407421354204,3450,0.4458371261564502,0.4791304347826087,0.8620689655172413,388,0.37684826993337633,0.5644329896907216,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.3,0.4764769496631073,0.017521998654248944,0.5948976065201691,0.02246055656980579,0.5200568367014342,0.019635068032527233,0.4767870796261384,0.5949084367858687,0.5200625325690463,0.19767441860465115,0.7791666666666667,0.31534569983136596,"{""Average"": {""f1-score"": 0.546236559139785, ""precision"": 0.6105769230769231, ""recall"": 0.49416342412451364, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.31534569983136596, ""precision"": 0.19767441860465115, ""recall"": 0.7791666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5687789799072643, ""precision"": 0.6406685236768802, ""recall"": 0.5113952195664258, ""support"": 1799.0}}","[[920, 534, 345], [496, 889, 414], [20, 33, 187]]",0.7948407421354204,3450,0.47292577119416146,0.5124637681159421,0.7931034482758621,388,0.3914068070096439,0.5876288659793815,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.35,0.49351960316504434,0.015364084306660671,0.5855601980810894,0.022031478322271068,0.54246693013907,0.018157258111187024,0.49390405115535246,0.5855675992835526,0.5424700364773319,0.22133333333333333,0.6916666666666667,0.33535353535353535,"{""Average"": {""f1-score"": 0.5665873959571938, ""precision"": 0.6089456869009585, ""recall"": 0.5297387437465259, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.33535353535353535, ""precision"": 0.22133333333333333, ""recall"": 0.6916666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5797712221553282, ""precision"": 0.6323046618516087, ""recall"": 0.5352973874374652, ""support"": 1799.0}}","[[963, 566, 270], [532, 953, 314], [28, 46, 166]]",0.7948407421354204,3450,0.4908747271657754,0.5353623188405797,0.7068965517241379,388,0.3934244464087396,0.6056701030927835,0.25,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__balanced__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,0.75,0.4,0.5079967331917132,0.01684386235062542,0.5789038481378316,0.023335596093601946,0.5601827330508475,0.019020544269645952,0.5085609572415899,0.5789095793959608,0.5601875977071391,0.2471169686985173,0.625,0.3541912632821724,"{""Average"": {""f1-score"": 0.5849275362318841, ""precision"": 0.61114476075106, ""recall"": 0.5608671484157866, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3541912632821724, ""precision"": 0.2471169686985173, ""recall"": 0.625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5865640722107133, ""precision"": 0.6272151898734177, ""recall"": 0.5508615897720957, ""support"": 1799.0}}","[[991, 585, 223], [556, 1009, 234], [33, 57, 150]]",0.7948407421354204,3450,0.5065587611418696,0.553623188405797,0.6422413793103449,388,0.38355830396524593,0.6185567010309279,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__negative_7__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.75,argmax,0.5096793705116237,0.014755449938050967,0.5800149592489425,0.02050669995015896,0.5617469306823122,0.019466158892587737,0.5103203365254677,0.5800213081341486,0.5617509119332986,0.25,0.625,0.35714285714285715,"{""Average"": {""f1-score"": 0.5847851335656213, ""precision"": 0.6121580547112462, ""recall"": 0.5597554196775987, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.35714285714285715, ""precision"": 0.25, ""recall"": 0.625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5890330188679245, ""precision"": 0.6271186440677966, ""recall"": 0.5553085047248472, ""support"": 1799.0}}","[[999, 583, 217], [559, 1007, 233], [35, 55, 150]]",1.1059664161875844,3450,0.5081802823623983,0.5553623188405797,0.6422413793103449,388,0.38225441219257034,0.6185567010309279,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__negative_7__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.75,0.25,0.4603196518267982,0.018286742322843125,0.5885951201898277,0.025219033720337427,0.5010389504563234,0.019980802915455207,0.46057030725208065,0.5886040083997283,0.5010422094841063,0.18105065666041276,0.8041666666666667,0.29555895865237364,"{""Average"": {""f1-score"": 0.5252525252525253, ""precision"": 0.6077428780131483, ""recall"": 0.462479155086159, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.29555895865237364, ""precision"": 0.18105065666041276, ""recall"": 0.8041666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5608994378513429, ""precision"": 0.6400570206699929, ""recall"": 0.4991662034463591, ""support"": 1799.0}}","[[898, 508, 393], [487, 832, 480], [18, 29, 193]]",1.1059664161875844,3450,0.45748756723375666,0.49478260869565216,0.8189655172413793,388,0.3708603672436685,0.5567010309278351,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__negative_7__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.75,0.3,0.48427731056887807,0.017211020847807113,0.5900900134117404,0.02319897390661226,0.5302202167535854,0.019621935456522042,0.48458567605553027,0.5900986659255142,0.5302240750390829,0.20921985815602837,0.7375,0.3259668508287293,"{""Average"": {""f1-score"": 0.5524560339599758, ""precision"": 0.6077384923282189, ""recall"": 0.5063924402445803, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3259668508287293, ""precision"": 0.20921985815602837, ""recall"": 0.7375, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5753341433778858, ""precision"": 0.6342933690555927, ""recall"": 0.5264035575319622, ""support"": 1799.0}}","[[947, 550, 302], [521, 911, 367], [25, 38, 177]]",1.1059664161875844,3450,0.48212774004391273,0.5243478260869565,0.75,388,0.3874280912675328,0.5824742268041238,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__negative_7__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.75,0.35,0.4961420390369488,0.015684076943816683,0.5807510574641495,0.02496470947788853,0.5458537049109083,0.018593690467765572,0.49664087376317917,0.5807547402878143,0.5458572173006775,0.22922636103151864,0.6666666666666666,0.3411513859275053,"{""Average"": {""f1-score"": 0.5673758865248227, ""precision"": 0.6056782334384858, ""recall"": 0.5336297943301834, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3411513859275053, ""precision"": 0.22922636103151864, ""recall"": 0.6666666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5813953488372093, ""precision"": 0.6270096463022508, ""recall"": 0.5419677598665925, ""support"": 1799.0}}","[[975, 576, 248], [549, 960, 290], [31, 49, 160]]",1.1059664161875844,3450,0.49426500075133895,0.5397101449275362,0.6810344827586207,388,0.3899094572669702,0.6005154639175257,0.25,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c0.75__negative_7__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,0.75,0.4,0.5097313752993171,0.018529356564479398,0.5723339007531207,0.024706548200429886,0.5627889368752717,0.019844419169111335,0.510197463455231,0.5723372552652709,0.5627931214174049,0.2549019607843137,0.5958333333333333,0.3570536828963795,"{""Average"": {""f1-score"": 0.586027713625866, ""precision"": 0.6096096096096096, ""recall"": 0.5642023346303502, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3570536828963795, ""precision"": 0.2549019607843137, ""recall"": 0.5958333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5875109938434476, ""precision"": 0.6215880893300249, ""recall"": 0.556976097832129, ""support"": 1799.0}}","[[1002, 591, 206], [572, 1015, 212], [38, 59, 143]]",1.1059664161875844,3450,0.5090678443484964,0.5573913043478261,0.6120689655172413,388,0.37797359257716745,0.6108247422680413,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__balanced__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,1.0,argmax,0.5033163139559862,0.016267823951341243,0.5773266790467347,0.022297280417087537,0.5562751249456758,0.02067238880321991,0.503950949981148,0.5773338583163486,0.5562793121417405,0.23742138364779874,0.6291666666666667,0.3447488584474886,"{""Average"": {""f1-score"": 0.5792861322410766, ""precision"": 0.6114885731933292, ""recall"": 0.5503057254030017, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3447488584474886, ""precision"": 0.23742138364779874, ""recall"": 0.6291666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5878178592548787, ""precision"": 0.6279216677195198, ""recall"": 0.5525291828793775, ""support"": 1799.0}}","[[994, 574, 231], [555, 990, 254], [34, 55, 151]]",1.0827653289306909,3450,0.5015157754923569,0.5495652173913044,0.646551724137931,388,0.3821044412109704,0.615979381443299,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__balanced__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,1.0,0.25,0.45676668659317327,0.01753930872367613,0.5900740224904572,0.022430282266843366,0.49634907377227294,0.019871782724305214,0.45708835470230097,0.5900832252485949,0.49635226680562794,0.17589285714285716,0.8208333333333333,0.2897058823529412,"{""Average"": {""f1-score"": 0.5240063593004769, ""precision"": 0.612184249628529, ""recall"": 0.45803224013340743, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.2897058823529412, ""precision"": 0.17589285714285716, ""recall"": 0.8208333333333333, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5575528224534847, ""precision"": 0.6443148688046647, ""recall"": 0.4913841022790439, ""support"": 1799.0}}","[[884, 494, 421], [473, 824, 502], [15, 28, 197]]",1.0827653289306909,3450,0.4534050532317952,0.48927536231884056,0.8362068965517241,388,0.37403991186382196,0.5592783505154639,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__balanced__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,1.0,0.3,0.47925433964231373,0.015618143812150011,0.5908286908077994,0.019566732851739176,0.5244876548239896,0.018517305817563508,0.47954322253173354,0.5908367302822556,0.5244919228764982,0.2008879023307436,0.7541666666666667,0.3172655565293602,"{""Average"": {""f1-score"": 0.5492354740061162, ""precision"": 0.610469068660775, ""recall"": 0.4991662034463591, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3172655565293602, ""precision"": 0.2008879023307436, ""recall"": 0.7541666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5721286370597244, ""precision"": 0.6371077762619373, ""recall"": 0.519177320733741, ""support"": 1799.0}}","[[934, 537, 328], [509, 898, 392], [23, 36, 181]]",1.0827653289306909,3450,0.4765503178594108,0.5179710144927536,0.7672413793103449,388,0.389035365371837,0.5824742268041238,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__balanced__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,1.0,0.35,0.49438965276841473,0.017601118287172774,0.5857479624471269,0.024824896309984475,0.5427273468057366,0.020003165351485483,0.4947808131236467,0.5857528874065839,0.5427305888483586,0.22493224932249323,0.6916666666666667,0.3394683026584867,"{""Average"": {""f1-score"": 0.5632628758559095, ""precision"": 0.6064102564102564, ""recall"": 0.5258476931628683, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3394683026584867, ""precision"": 0.22493224932249323, ""recall"": 0.6916666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5816112608565439, ""precision"": 0.6305194805194805, ""recall"": 0.5397443023902168, ""support"": 1799.0}}","[[971, 568, 260], [541, 946, 312], [28, 46, 166]]",1.0827653289306909,3450,0.49173528289369967,0.5362318840579711,0.7025862068965517,388,0.406221524655271,0.6005154639175257,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__balanced__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,balanced,1.0,0.4,0.5065161429292342,0.016008703666460934,0.5749249458372021,0.024378447244916685,0.5596632578226858,0.018920107227185668,0.5072119156902861,0.5749282008523254,0.559666492965086,0.24623115577889448,0.6125,0.35125448028673834,"{""Average"": {""f1-score"": 0.5821459726664728, ""precision"": 0.6103658536585366, ""recall"": 0.556420233463035, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.35125448028673834, ""precision"": 0.24623115577889448, ""recall"": 0.6125, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5882352941176471, ""precision"": 0.6246096189881324, ""recall"": 0.5558643690939411, ""support"": 1799.0}}","[[1000, 582, 217], [565, 1001, 233], [36, 57, 147]]",1.0827653289306909,3450,0.5057733925454118,0.5539130434782609,0.6293103448275862,388,0.379262524169294,0.6108247422680413,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__negative_7__threshold_argmax,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,1.0,argmax,0.5085740375314287,0.014577928232648193,0.5770535437944909,0.023034771065699004,0.5609653411560191,0.016968703510299436,0.5092088613772482,0.5770582422333396,0.5609692548202189,0.25,0.6166666666666667,0.3557692307692308,"{""Average"": {""f1-score"": 0.5822416302765647, ""precision"": 0.6112469437652812, ""recall"": 0.5558643690939411, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3557692307692308, ""precision"": 0.25, ""recall"": 0.6166666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.589615723085949, ""precision"": 0.6242236024844721, ""recall"": 0.5586436909394108, ""support"": 1799.0}}","[[1005, 583, 211], [566, 1000, 233], [39, 53, 148]]",1.3371264119632542,3450,0.506660730455775,0.5542028985507247,0.6336206896551724,388,0.3855850253259052,0.6211340206185567,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__negative_7__threshold_0.25,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,1.0,0.25,0.4665777162965357,0.016886012035067028,0.59035799030228,0.02525195329711706,0.5085944290525858,0.018290650342953487,0.4668292565203939,0.5903665616700636,0.508598228243877,0.18793273986152326,0.7916666666666666,0.3037569944044764,"{""Average"": {""f1-score"": 0.5308680664368537, ""precision"": 0.6084770114942529, ""recall"": 0.4708171206225681, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.3037569944044764, ""precision"": 0.18793273986152326, ""recall"": 0.7916666666666666, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5658627087198516, ""precision"": 0.6376306620209059, ""recall"": 0.5086158977209561, ""support"": 1799.0}}","[[915, 515, 369], [500, 847, 452], [20, 30, 190]]",1.3371264119632542,3450,0.4637586698312534,0.5023188405797101,0.8060344827586207,388,0.37714682266903443,0.5644329896907216,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__negative_7__threshold_0.3,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,1.0,0.3,0.48493381386028,0.01637025347265103,0.5874048282265553,0.022046769950625513,0.5315216210343328,0.018455807474611025,0.4852918518364504,0.587414304243098,0.5315268368942158,0.2111650485436893,0.725,0.32706766917293234,"{""Average"": {""f1-score"": 0.5528948166110943, ""precision"": 0.608, ""recall"": 0.5069483046136742, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.32706766917293234, ""precision"": 0.2111650485436893, ""recall"": 0.725, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5759130697253245, ""precision"": 0.6301188903566711, ""recall"": 0.5302946081156198, ""support"": 1799.0}}","[[954, 550, 295], [532, 912, 355], [28, 38, 174]]",1.3371264119632542,3450,0.48241654751280655,0.5252173913043479,0.7370689655172413,388,0.3925996071829405,0.5876288659793815,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__negative_7__threshold_0.35,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,1.0,0.35,0.4975763458024415,0.01699030264292991,0.5804732796863716,0.03090098331770437,0.5471551091916558,0.015845945878265176,0.49822366904223775,0.5804775801371131,0.5471599791558103,0.23348017621145375,0.6625,0.34527687296416937,"{""Average"": {""f1-score"": 0.5675436003547147, ""precision"": 0.6060606060606061, ""recall"": 0.5336297943301834, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.34527687296416937, ""precision"": 0.23348017621145375, ""recall"": 0.6625, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5818505338078291, ""precision"": 0.6236490781945327, ""recall"": 0.5453029460811561, ""support"": 1799.0}}","[[981, 577, 241], [558, 960, 281], [34, 47, 159]]",1.3371264119632542,3450,0.49511386063401197,0.5405797101449276,0.6724137931034483,388,0.4108623015349489,0.6056701030927835,0.375,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
dutch_robbert__c1.0__negative_7__threshold_0.4,frozen_sentence_embedding_logreg,NetherlandsForensicInstitute/robbert-2022-dutch-sentence-transformers,49e0e19472a527708e62747ffd12091e23bc1980,negative_7,1.0,0.4,0.5094306840511992,0.017672761139689918,0.5707603425152171,0.02660352716688191,0.5622687825945241,0.01706591225973776,0.5100023115047542,0.5707630782533506,0.5622720166753518,0.2572463768115942,0.5916666666666667,0.35858585858585856,"{""Average"": {""f1-score"": 0.584731058415269, ""precision"": 0.6094032549728752, ""recall"": 0.5619788771539744, ""support"": 1799.0}, ""Negative"": {""f1-score"": 0.35858585858585856, ""precision"": 0.2572463768115942, ""recall"": 0.5916666666666667, ""support"": 240.0}, ""Positive"": {""f1-score"": 0.5866900175131349, ""precision"": 0.617701290719115, ""recall"": 0.5586436909394108, ""support"": 1799.0}}","[[1005, 593, 201], [579, 1011, 209], [43, 55, 142]]",1.3371264119632542,3450,0.5089996773356537,0.5568115942028985,0.6077586206896551,388,0.379262524169294,0.6108247422680413,0.125,False,.cache/embeddings/dutch_robbert-6649d79c424920b3.npz,e8924849dbd827352003a6c4a941d5732326f5cb3390a7214096faa2ecebb8a3,680.1350415858906,768.0,128.0
